person_id,education_tier,highest_level
/p/SAZwBgAFAREwHwAJEzoG,4.0,masters
/p/SAZwBgAFAREwHwwAETYaEg==,5.0,masters
/p/SAZwBgAFFgcCMhISGjMREw==,5.0,bachelors
/p/SAZwBgAbDQkwAToFFy0WBBI=,2.0,associates
/p/SAZwBgAbDQkwAToFGSofEwIW,3.0,associates
/p/SAZwBgAfDAYLCBc4FzcBCwo6GAcyAQ==,4.0,phd
/p/SAZwBgAfDgcwAAQDHD4GBB0MNw==,1.0,bachelors
/p/SAZwBgAeAzcOHg0VFzk=,5.0,masters
/p/SAZwBgAdAA0BMgcCEzIHCAUCAA==,4.0,masters
/p/SAZwBgAdDDcMBQwTAj4GCA==,2.0,associates
/p/SAZwBgAdDDcIGBcSBD4e,5.0,masters
/p/SAZwBgAdDDcFAhEQFzEd,1.0,masters
/p/SAZwBgAcCRsAAzoUHzETCQ==,1.0,high_school
/p/SAZwBgASOgMdGAYM,4.0,bachelors
/p/SAZwBgASCAcBCToCKSwABB0ABhw=,1.0,masters
/p/SAZwBgASCAcBCToMHzETPltVWQ==,2.0,bachelors
/p/SAZwBgASCAcBCToKAywXCA==,5.0,associates
/p/SAZwBgAROh0dBA==,2.0,phd
/p/SAZwBgQJAAsMDDoPAzgcBBg=,1.0,masters
/p/SAZwBgQJAAsMDDoKGS0A,2.0,phd
/p/SAZwBgQJAAsMDDoTFyYYDhk6WF9c,1.0,masters
/p/SAZwBgQJAAsMDDoQGTET,2.0,bachelors
/p/SAZwBgQPAREwGQAVFw==,5.0,masters
/p/SAZwBgQMDAYOAQE4AS0dBgMR,5.0,masters
/p/SAZwBgQCATcMAgsVFzs=,3.0,masters
/p/SAZwBgQCDQkBCA04Hj4eCBgNAR0XDA==,1.0,masters
/p/SAZwBgQCCwkDCQo4GDAGDAoLDA==,4.0,masters
/p/SAZwBgQCCwAOHwE4FD4BDA4MGxsIFw==,5.0,bachelors
/p/SAZwBgQCCwAOHwE4AT4GDwAMBgg=,2.0,phd
/p/SAZwBgQGHDcEAh8GHQ==,2.0,masters
/p/SAZwBgQFBB0LMhMOBT4TBA==,3.0,masters
/p/SAZwBgQFADcdGBYUGQ==,3.0,bachelors
/p/SAZwBgQSCwkDCToJFyoYDQ4EHQ==,2.0,high_school
/p/SAZwBgQRBDcCDB8PFy0dPhsNNws=,1.0,bachelors
/p/SAZwBggIOg4aAQoX,5.0,phd
/p/SAZwBggIBBoLAjoEFzIVEwwK,3.0,bachelors
/p/SAZwBggIDTccGBETGTE=,1.0,masters
/p/SAZwBggIDQkwHgwJETMVPltVWQ==,4.0,masters
/p/SAZwBggIDQkdCToFEz4Y,2.0,phd
/p/SAZwBggIDQkdCToFBD4aEgQL,2.0,phd
/p/SAZwBggIDQkdCToFBD4BDzRVWF0=,5.0,bachelors
/p/SAZwBggIDQkdCToFBDAAGwYEBg==,1.0,bachelors
/p/SAZwBggIDQkdCToEKT0bFAgNDR0=,2.0,masters
/p/SAZwBggIDQkdCToEGjoZDhw=,2.0,bachelors
/p/SAZwBggIDQkdCToEGTcRDw==,3.0,phd
/p/SAZwBggIDQkdCToDFzMR,5.0,bachelors
/p/SAZwBggIDQkdCToDFykdDQo=,4.0,bachelors
/p/SAZwBggIDQkdCToPFzIdDR8KBjAdDTgS,1.0,masters
/p/SAZwBggIDQkdCToPFy0GDggNNwUJ,4.0,masters
/p/SAZwBggIDQkdCToPEzEQBBkWBwEyVVdE,4.0,masters
/p/SAZwBggIDQkdCToMFzER,1.0,phd
/p/SAZwBggIDQkdCToMEzkH,1.0,masters
/p/SAZwBggIDQkdCToKFywfBAcJ,1.0,phd
/p/SAZwBggIDQkdCToKFysVGAo=,2.0,phd
/p/SAZwBggIDQkdCToKHzMYBBk6BQs=,2.0,masters
/p/SAZwBggIDQkdCToKGS0TAAUWHAofCw==,3.0,phd
/p/SAZwBggIDQkdCToXHzoAEwoW,5.0,phd
/p/SAZwBggIDQkdCToUFzwXDgUAN19dVA==,1.0,phd
/p/SAZwBggIDQkdCToUEzMQBAU6GAcyAQ==,1.0,masters
/p/SAZwBggIDQkdCToQEzMYDAoL,1.0,phd
/p/SAZwBggIDjcHDAkLKW9EUw==,4.0,bachelors
/p/SAZwBggIDjcCDgISHy0RPltVWQ==,3.0,associates
/p/SAZwBggIDjcdGAEKFzE=,3.0,associates
/p/SAZwBggIDjccAxwDEy0rUVtQ,2.0,phd
/p/SAZwBggIDjcbBQoKBiwbDzRVWF4=,5.0,masters
/p/SAZwBggDBAYBDDoPFzUdEgMMGhUE,2.0,phd
/p/SAZwBggDBBoLHjoAFzYYFAYW,2.0,bachelors
/p/SAZwBggABBoLMgcCBCscCAcWGwAD,1.0,bachelors
/p/SAZwBggAEDccDAkKHzERDw==,1.0,bachelors
/p/SAZwBggHABEwDAkUGz4a,2.0,masters
/p/SAZwBggHABEwCwwUHjoG,1.0,masters
/p/SAZwBggFAgAACwMCBAAdEh8TNwE=,5.0,bachelors
/p/SAZwBggbCQ0WMg0S,2.0,masters
/p/SAZwBggfBDcCDAYCEjArEQM6DA==,3.0,bachelors
/p/SAZwBggTOgMdDAgLHzwc,4.0,masters
/p/SAZwBg4JOgkbBgwJBTAaPltVWQ==,1.0,phd
/p/SAZwBg4JOgoGHg0IBgBEUVo=,4.0,phd
/p/SAZwBg4JOgoaDg4OGDgcAAY=,5.0,bachelors
/p/SAZwBg4JOg4AHwcCBQ==,1.0,phd
/p/SAZwBg4JOg8dCAAJEw==,5.0,masters
/p/SAZwBg4JOgIAAwAU,1.0,phd
/p/SAZwBg4JOgMdDAgCBABEUVM=,1.0,bachelors
/p/SAZwBg4JOgUOAQEG,2.0,phd
/p/SAZwBg4JOhgOHwwLGjArUVtX,1.0,bachelors
/p/SAZwBg4JOhgGCBcVEw==,1.0,bachelors
/p/SAZwBg4JOhoKDAIGGA==,2.0,masters
/p/SAZwBg4JOhsHAhYTFzQ=,5.0,bachelors
/p/SAZwBg4JOh8GAQkOFzIHPltQUA==,5.0,phd
/p/SAZwBg4JBxEwCQA4FT4aBQIBBw==,3.0,associates
/p/SAZwBg4JABobMgQDBDYVDzQHHQwYFw==,1.0,masters
/p/SAZwBg4JABobMgQLFTAXCjQVADAJ,3.0,masters
/p/SAZwBg4JABobMgQJEjoGEgQLN19dVg==,1.0,masters
/p/SAZwBg4JABobMgQTHTYaEgQLN19dVA==,1.0,masters
/p/SAZwBg4JABobMgcCFy0QEgcAEQ==,3.0,bachelors
/p/SAZwBg4JABobMgcCBDIVDzQIDA==,5.0,bachelors
/p/SAZwBg4JABobMgcPHywABA==,5.0,masters
/p/SAZwBg4JABobMgcOBTcbETRVWFs=,3.0,masters
/p/SAZwBg4JABobMgYGETMR,5.0,associates
/p/SAZwBg4JABobMgYGBC8RDx8AGg==,2.0,masters
/p/SAZwBg4JABobMgEGGjYVEg==,2.0,masters
/p/SAZwBg4JABobMgECFDMVEgIK,1.0,phd
/p/SAZwBg4JABobMgEVFzgVDzRVWF4=,4.0,masters
/p/SAZwBg4JABobMgA4BTAWDgc=,2.0,masters
/p/SAZwBg4JABobMgAGBDM=,5.0,bachelors
/p/SAZwBg4JABobMgMIBC0REh8AGg==,1.0,bachelors
/p/SAZwBg4JABobMgMVEzYWBBkC,2.0,masters
/p/SAZwBg4JABobMgMVHywAPgEXNw==,5.0,masters
/p/SAZwBg4JABobMgIVHzoCBA==,2.0,bachelors
/p/SAZwBg4JABobMg0GBC0bEQ==,5.0,phd
/p/SAZwBg4JABobMg0IAToH,1.0,bachelors
/p/SAZwBg4JABobMg84Bj4YABI=,1.0,masters
/p/SAZwBg4JABobMg8GGzoH,1.0,masters
/p/SAZwBg4JABobMg8IHjErEgMADQcU,4.0,bachelors
/p/SAZwBg4JABobMg4CFy0=,3.0,masters
/p/SAZwBg4JABobMgkGGDgREzRVWFs=,2.0,phd
/p/SAZwBg4JABobMgkCFy0N,5.0,bachelors
/p/SAZwBg4JABobMgkCADYa,2.0,bachelors
/p/SAZwBg4JABobMgkOAisGBAcJNx8FOgM=,1.0,bachelors
/p/SAZwBg4JABobMgkIFT4HAgIK,5.0,bachelors
/p/SAZwBg4JABobMgkeGTEHPhsNNws=,1.0,bachelors
/p/SAZwBg4JABobMggGAiscBBw=,1.0,phd
/p/SAZwBg4JABobMggGDDoGPgEB,2.0,phd
/p/SAZwBg4JABobMggEGzYYDQ4LNx8FOgM=,3.0,phd
/p/SAZwBg4JABobMggOGjMZAAU=,5.0,masters
/p/SAZwBg4JABobMggIGCwABBk=,3.0,associates
/p/SAZwBg4JABobMgsCGiwRDw==,3.0,bachelors
/p/SAZwBg4JABobMhUGGj4NPgEB,5.0,bachelors
/p/SAZwBg4JABobMhUCFzwcPhsNNws=,3.0,masters
/p/SAZwBg4JABobMhUCBDoYDAoL,5.0,phd
/p/SAZwBg4JABobMhUOFTAaCA==,3.0,masters
/p/SAZwBg4JABobMhcIBToaAwcQHAcyFQ8pOw==,1.0,masters
/p/SAZwBg4JABobMhYEFy0WDhkKHQgFOg0EAA==,5.0,bachelors
/p/SAZwBg4JABobMhYEHjERCA8AGg==,1.0,bachelors
/p/SAZwBg4JABobMhYEHigVEx8fNwIJ,5.0,associates
/p/SAZwBg4JABobMhYPFzMDCB8f,3.0,phd
/p/SAZwBg4JABobMhYPEzocGA==,5.0,phd
/p/SAZwBg4JABobMhECGjMREg==,2.0,bachelors
/p/SAZwBg4JABobMhEPGTIVEjRVWV0=,1.0,masters
/p/SAZwBg4JABobMhMGGAAAABgWDQMyCAM=,1.0,bachelors
/p/SAZwBg4JABobMhIGBSwZAAU6BQs=,4.0,masters
/p/SAZwBg4JABobMhIOGjMdAAYWN19dVw==,2.0,phd
/p/SAZwBg4JABobMhIOAjcRExg=,2.0,masters
/p/SAZwBg4JDAYwBQABEDoGDwoL,5.0,masters
/p/SAZwBg4JDAYwBwoPGCwbDzRVWF0=,4.0,masters
/p/SAZwBg4JDAYwAQwGGQ==,1.0,phd
/p/SAZwBg4JDAYwGQ0SBCwADgU=,5.0,phd
/p/SAZwBg4POgUODgIVEzgbEw==,1.0,bachelors
/p/SAZwBg4PABoGDg44HDAcDxgKBjAdDTgS,5.0,masters
/p/SAZwBg4PAg0dMgsIAD4fPgYB,4.0,phd
/p/SAZwBg4PCw0WMgcVGTAfEg==,5.0,masters
/p/SAZwBg4PCw0WMhcIEToGEg==,1.0,bachelors
/p/SAZwBg4PCw0WMhMGBDEREzQPDA==,5.0,bachelors
/p/SAZwBg4PCgQJAjoEHj4EABkXBzAdDTgS,3.0,masters
/p/SAZwBg4PCgQfBQA4FD4GEwoLDwAY,3.0,bachelors
/p/SAZwBg4PCgQfBQA4FDAXEB4AHA==,1.0,phd
/p/SAZwBg4PFwEIAjoKGS0RDQcM,1.0,bachelors
/p/SAZwBg4OCTcJHwQJBToa,3.0,masters
/p/SAZwBg4OCTcfCAATEy0HPltVWQ==,1.0,phd
/p/SAZwBg4MABowDwAGEjMR,2.0,masters
/p/SAZwBg4MABowDgoLADYa,3.0,phd
/p/SAZwBg4MABowCgAQGTMW,1.0,bachelors
/p/SAZwBg4MABowCgoIHQ==,1.0,phd
/p/SAZwBg4MABowBQQQGjoN,3.0,masters
/p/SAZwBg4MABowAAYOGCsbEgM=,5.0,associates
/p/SAZwBg4MABowAAYJHzwcDgcWNx8FOgM=,5.0,masters
/p/SAZwBg4MABowHQAVBSwbDw==,1.0,masters
/p/SAZwBg4MABowHQATAjIVDzQVADAJ,3.0,bachelors
/p/SAZwBg4MABowHQwJFTAZAw4=,3.0,phd
/p/SAZwBg4MABowHhUVEzoa,2.0,masters
/p/SAZwBg4MABowGAYCEj4=,5.0,phd
/p/SAZwBg4MDA0dMhMGGAAVDwMKBBs=,1.0,masters
/p/SAZwBg4DBAYwDBcIBD4=,2.0,masters
/p/SAZwBg4DBAYwCQoUHjY=,2.0,bachelors
/p/SAZwBg4AOgkFCQsOHQ==,5.0,masters
/p/SAZwBg4AOgkdCA0=,1.0,masters
/p/SAZwBg4HBAYLMhYEHjoZBBkW,3.0,bachelors
/p/SAZwBg4HBAYLDBY4BjACCAcEBhwGBBQ=,3.0,high_school
/p/SAZwBg4GBAEBMgcCBDEVEw8=,1.0,bachelors
/p/SAZwBg4GBAEBMgIGAyscCA4X,2.0,bachelors
/p/SAZwBg4GBAEBMgkOGSs=,2.0,bachelors
/p/SAZwBg4GBAYwCQoFBDYf,3.0,masters
/p/SAZwBg4GAAcwBBYUFw==,1.0,bachelors
/p/SAZwBg4GAAcwHwQEDA==,3.0,masters
/p/SAZwBg4GAAcwFwAJAjoaDjQPCR0cEA4Y,2.0,bachelors
/p/SAZwBg4FOgodBBETHz4a,2.0,phd
/p/SAZwBg4FOgsABQAJKTIQ,5.0,masters
/p/SAZwBg4FOgsaHxEOBQ==,3.0,bachelors
/p/SAZwBg4FOgwKHQwJHjA=,1.0,bachelors
/p/SAZwBg4FOg4KAQEKFzE=,1.0,masters
/p/SAZwBg4FOgYGBgAL,1.0,masters
/p/SAZwBg4FOhgOAQgCBDY=,3.0,bachelors
/p/SAZwBg4FOh8GCAsCBA==,3.0,phd
/p/SAZwBg4FBAQLMgcVEz4fBBk=,4.0,bachelors
/p/SAZwBg4FBAQLMgcSBC0rEQM6DA==,2.0,bachelors
/p/SAZwBg4FBAQLMg0OGjsRAxkEBgsZ,1.0,bachelors
/p/SAZwBg4FBAQLMggGGjMbGA==,2.0,phd
/p/SAZwBg4FBAQLMggGBDQrAx4GAw==,2.0,bachelors
/p/SAZwBg4FBAQLMhcCEzsNPgYB,2.0,bachelors
/p/SAZwBg4FBAQLMhcIBToaGxwAAQg=,1.0,bachelors
/p/SAZwBg4FBAQLMhYCHzsRDQ==,1.0,bachelors
/p/SAZwBg4FBAQLMhEGEi0bEhg6CwkM,5.0,phd
/p/SAZwBg4FBAYwBQAGBDER,2.0,masters
/p/SAZwBg4FAAYwFAQEGT0d,1.0,masters
/p/SAZwBg4FAjcJDAs=,4.0,masters
/p/SAZwBg4FDDcJHwQJHQ==,3.0,phd
/p/SAZwBg4FDDccBQQBHy0=,4.0,bachelors
/p/SAZwBg4FCxEwDwQMHTo=,1.0,masters
/p/SAZwBg4FCxEwBB8PFzQ=,4.0,bachelors
/p/SAZwBg4FHDcODwoRHysO,4.0,masters
/p/SAZwBg4EFjcZDAs4ET4HEg46GAcyAQ==,2.0,phd
/p/SAZwBg4ZHDcCAgoVEw==,5.0,masters
/p/SAZwBg4YADcYDBcKFDAR,5.0,bachelors
/p/SAZwBg4YAAYwHg0GBDIVPhsNNws=,2.0,masters
/p/SAZwBg4YDA0wCQQLGj4H,5.0,bachelors
/p/SAZwBg4YFjcMBQQJHzE=,4.0,high_school
/p/SAZwBg4YFjcLDBcAFzcd,1.0,masters
/p/SAZwBg4YFjcECAkLDwBEUVo=,1.0,masters
/p/SAZwBg4YFjcDAhMCKW9EUA==,1.0,masters
/p/SAZwBg4YFjccBQAXBj4GBQ==,5.0,masters
/p/SAZwBg4fDTcGCQQJ,1.0,bachelors
/p/SAZwBg4SOgwwHgoSDD4=,5.0,phd
/p/SAZwBg4SOgwGAAoBEA==,3.0,phd
/p/SAZwBg4SOgUOGQ0CAQ==,1.0,phd
/p/SAZwBg4SOhgKHwAOBD4=,1.0,associates
/p/SAZwBg4SOhsODAEIGA==,5.0,phd
/p/SAZwBg4SOhwaGwAe,5.0,bachelors
/p/SAZwBg4SOhEKAggGGA==,3.0,phd
/p/SAZwBg4SDDcMAg0CGA==,2.0,bachelors
/p/SAZwBhQKDBoGMgMVHzoYPhsNNws=,1.0,masters
/p/SAZwBhQJAAYwDAkFEy0QAA==,1.0,bachelors
/p/SAZwBhQJAAYwAAwVFzEQAA==,4.0,masters
/p/SAZwBhQJDAYwChcSFDoG,4.0,phd
/p/SAZwBhQIDQEdMhYCHi0VPgYB,5.0,masters
/p/SAZwBhQOAQEwDAAFEy0HDgcB,1.0,associates
/p/SAZwBhQNCjcLCDoLFwAGDhgE,2.0,bachelors
/p/SAZwBhQNCjcLCDoLFwAGDhgENxwMBwgYOgA=,3.0,bachelors
/p/SAZwBhQCOhgKHwAOBD4rUVtU,5.0,phd
/p/SAZwBhQCEQEBCjoBFzETPg0EBggyFxIfAAAIBQI=,1.0,masters
/p/SAZwBhQYBAYwADoLGjoG,5.0,associates
/p/SAZwBhQYDQEEDDoBEy0aAAUBBx8YCQsT,5.0,masters
/p/SAZwBhQYDRwAAzoKFTgVExk=,1.0,bachelors
/p/SAZwBhQYFjcOAwIIGjs=,2.0,bachelors
/p/SAZwBhQYFg0DMhYOGzIbDxg=,5.0,bachelors
/p/SAZwBhQYFg0DAToBBD4QCAU=,2.0,bachelors
/p/SAZwBhQYFg0DAToPFzgTABk=,2.0,masters
/p/SAZwBhQYFg0DAToLHzErUVtU,1.0,phd
/p/SAZwBhgKCzcNCBcAKW9EUA==,3.0,phd
/p/SAZwBhgKCzcMBQQJKW9EUw==,1.0,masters
/p/SAZwBhgKCzcLDBMOBQBEUVo=,5.0,bachelors
/p/SAZwBhgKCzcJAgkLHzE=,2.0,masters
/p/SAZwBhgKCzcHDBcVHywrDA8=,1.0,masters
/p/SAZwBhgKCzcFDAsMGS0Q,2.0,bachelors
/p/SAZwBhgKCzcFAg0JBTAaPltVWw==,2.0,bachelors
/p/SAZwBhgKCzcFAg0JBTAaPltVXA==,5.0,masters
/p/SAZwBhgKCzcFAgsCBQBEUFs=,2.0,masters
/p/SAZwBhgKCzcECAATGTE=,4.0,bachelors
/p/SAZwBhgKCzcCDgICFy0N,3.0,phd
/p/SAZwBhgKCzcCDg4OGDERGA==,2.0,associates
/p/SAZwBhgKCzcfCBcKEzc=,5.0,masters
/p/SAZwBhgKCzceGAwJGABEUVk=,5.0,phd
/p/SAZwBhgKCzcdAgEVHzgBBBE=,1.0,bachelors
/p/SAZwBz4JBBsbBAAJKTsRPgcEDgADAQ==,2.0,masters
/p/SAZwBz4JBBsbBAAJKSwVAgoXDA==,1.0,phd
/p/SAZwBz4JBBsbBAAJKSsRGQIAGg==,3.0,bachelors
/p/SAZwBz4JBBsbBAAJKSscCAkAGggI,1.0,phd
/p/SAZwBz4ZAAYwDzoDHToG,5.0,phd
/p/SAZwBz4ZAAYwAAQLGywfDh0=,3.0,masters
/p/SAZwBwA0BDcMGwATGTURFwI6,5.0,phd
/p/SAZwBwAKFzcIBAkLKS8cPg8=,1.0,phd
/p/SAZwBwAKFzcIBAsdFCoGEgAM,1.0,masters
/p/SAZwBwAJDAYOMgIIGjAW,3.0,bachelors
/p/SAZwBwAJDAYOMg4PHzMaAAUM,4.0,high_school
/p/SAZwBwAJDBowHQQTEzM=,5.0,bachelors
/p/SAZwBwAJFwEBDDoPFywfBAcJ,2.0,phd
/p/SAZwBwAIDQkwHgQVBTcVEw==,4.0,bachelors
/p/SAZwBwAPBBEaBgw4ECoGFAMEGwcEOldGbQ==,2.0,bachelors
/p/SAZwBwAPDAMwCBYCGDoGPhsNNws=,1.0,bachelors
/p/SAZwBwAMDDccBQoVBDoG,2.0,masters
/p/SAZwBwACATcdDA0KFzEdPltVWQ==,1.0,bachelors
/p/SAZwBwAHOgkdAhcG,2.0,associates
/p/SAZwBwAHBAUwHBAVEzYHCQI=,2.0,bachelors
/p/SAZwBwAHDAQwHwQNEwAECTQB,1.0,masters
/p/SAZwBwAHDAUwGQANFw==,3.0,masters
/p/SAZwBwAHCREwDAsJKS0RCBgW,4.0,bachelors
/p/SAZwBwAHCREwCAQREyw=,5.0,phd
/p/SAZwBwAHCREwBQQTFTcREw==,1.0,bachelors
/p/SAZwBwAHCgYKMhYCHjgVDQ==,4.0,bachelors
/p/SAZwBwAHEwkLAhc4FT4GEwIJBAA=,1.0,masters
/p/SAZwBwAHEwkLAhc4FT4HAA8K,3.0,associates
/p/SAZwBwAHEwkLAhc4Gz4HPggEGw4JCg==,1.0,phd
/p/SAZwBwAHEwkbAhcCKT4GEwICBw==,1.0,masters
/p/SAZwBwAGOgsHAjpXRm0=,4.0,masters
/p/SAZwBwAGOgAAGgQVAjc=,4.0,masters
/p/SAZwBwAGOgIAAwAUKW9EUw==,1.0,bachelors
/p/SAZwBwAGOgMKAwsCEiYrUVtR,3.0,bachelors
/p/SAZwBwAGOgQKHhYOGA==,1.0,masters
/p/SAZwBwAGOhoADwwJBTAaPltVWg==,1.0,masters
/p/SAZwBwAGOh8KHgkCDw==,1.0,phd
/p/SAZwBwAGBAYbBQQ4GyoGEQMc,4.0,bachelors
/p/SAZwBwAGAA0dMggCBDwcAAURN19dVw==,2.0,bachelors
/p/SAZwBwAGAA0dMhYIGD4YCgoX,1.0,bachelors
/p/SAZwBwAGDDccDAQD,1.0,masters
/p/SAZwBwAGDAAwDAcDEzMTAA8MGg==,1.0,phd
/p/SAZwBwAGDBowHQQTEzMrUVtX,1.0,bachelors
/p/SAZwBwAGEA0DMgQLAD4GAA8K,1.0,bachelors
/p/SAZwBwAGEA0DMgcVGSgaBA==,3.0,bachelors
/p/SAZwBwAGEA0DMgALGjYH,5.0,masters
/p/SAZwBwAGEA0DMhcCHzwc,5.0,bachelors
/p/SAZwBwAGEA0DMhEGBD4aFQILBzAEDA4=,1.0,masters
/p/SAZwBwAGEA0DMhICBTMRGA==,2.0,bachelors
/p/SAZwBwAGEA0DMhIPHysVCg4X,4.0,bachelors
/p/SAZwBwAGEA0DMh8CGjMrCw8=,4.0,high_school
/p/SAZwBwAGEAQGMgseGz4a,2.0,high_school
/p/SAZwBwAFBgAOBBEGKTsVFR8E,3.0,bachelors
/p/SAZwBwAFAQ0KHToFHj4aBQoXATBdVVU=,3.0,associates
/p/SAZwBwAFAQ0KHToAAzMVFQI6GAcyAQ==,5.0,masters
/p/SAZwBwAFARoOMg0IBDEdDww=,3.0,masters
/p/SAZwBwAFARoOMgkSHzQRDwMQARw=,2.0,masters
/p/SAZwBwAFAREwCwoVBSsREw==,1.0,bachelors
/p/SAZwBwAFDwkWMgIGHDoaBRkE,2.0,bachelors
/p/SAZwBwAFDwkWMhUGBCscABgEGg4ZDR4=,1.0,phd
/p/SAZwBwAFDwkWMhUIDyUREw==,2.0,associates
/p/SAZwBwAFDwkWMhAXBj4Y,5.0,bachelors
/p/SAZwBwAFDw0KGzoVFzscAAAXARwFCwYY,1.0,masters
/p/SAZwBwAFDwEbMgQTAT4Y,3.0,bachelors
/p/SAZwBwAFDwEZMgsGBD4NAAU6GAcyAQ==,4.0,masters
/p/SAZwBwAFDwcWMggGGjYf,5.0,phd
/p/SAZwBwAFCwkwGQQUHTYYAA==,2.0,phd
/p/SAZwBwAFEQEOCgo4GS0ABAwEN19dVA==,2.0,phd
/p/SAZwBwAFEQEBDDoDGTcREx8c,2.0,masters
/p/SAZwBwAFEQEBDDoBFy0dDw4JBA4=,1.0,bachelors
/p/SAZwBwAZBDcNAgsPFzI=,1.0,masters
/p/SAZwBwAZBDcLGhwCBA==,1.0,associates
/p/SAZwBwAZBDcEAhYLHzEHCgo=,1.0,phd
/p/SAZwBwAZBDcdAgECGjM=,1.0,phd
/p/SAZwBwAZBAAwDgQLGjoaEg==,1.0,bachelors
/p/SAZwBwAZBAAwBQQTFTcREzQPDA==,1.0,phd
/p/SAZwBwAZBAYIDAs4BD4aBgoGAA4fDDhGb0Y=,3.0,phd
/p/SAZwBwAYBgAOMhYOGzAa,5.0,bachelors
/p/SAZwBwAYEgkbBDoEHj4AFQ4XAgoIOhceABA=,5.0,masters
/p/SAZwBwAfDBsHMg4SGz4GPgUEBR8MCQsP,1.0,bachelors
/p/SAZwBwAfChsHBDoKHzQd,1.0,bachelors
/p/SAZwBwAfHAkwBgQLHzQd,3.0,phd
/p/SAZwBwAfHAkFBBE4BD4b,3.0,bachelors
/p/SAZwBwAfHAkCMg4GGDsBDQo=,1.0,masters
/p/SAZwBwAfHAkCMhMGETcVDwI=,2.0,phd
/p/SAZwBwAfHAkCAgoVAjcNPg8=,3.0,bachelors
/p/SAZwBwAfHAkBDBcGDz4aADQGAA4bBA==,3.0,masters
/p/SAZwBwAeCAEEMhEOAT4GCA==,1.0,bachelors
/p/SAZwBwIEETcCDAkLGSY=,3.0,bachelors
/p/SAZwBwIEERwwDBcJGTMQ,5.0,masters
/p/SAZwBwIEERwwDwQAFCYrUVtU,1.0,masters
/p/SAZwBwIEERwwDwoLHzE=,1.0,bachelors
/p/SAZwBwIEERwwDxcIATE=,1.0,bachelors
/p/SAZwBwIEERwwDgQKBj0RDQc6WF9Z,5.0,high_school
/p/SAZwBwIEERwwDhcGATkbEw8=,1.0,bachelors
/p/SAZwBwIEERwwCQALFzERGDRVWFs=,1.0,high_school
/p/SAZwBwIEERwwCQoVBToN,5.0,masters
/p/SAZwBwIEERwwCAEQFy0QEjRVWl0=,2.0,phd
/p/SAZwBwIEERwwCgwLFDoGFTRVWF4=,2.0,masters
/p/SAZwBwIEERwwBQQJBTAaPltVXA==,3.0,bachelors
/p/SAZwBwIEERwwBRALAjgGBAU=,3.0,phd
/p/SAZwBwIEERwwBgwTFyYVDAo=,5.0,phd
/p/SAZwBwIEERwwBgoCGDYTPhsNNws=,1.0,masters
/p/SAZwBwIEERwwBgoMGTEREg==,1.0,masters
/p/SAZwBwIEERwwBgodHzwfCA==,5.0,phd
/p/SAZwBwIEERwwAToTFy0GCA0D,5.0,phd
/p/SAZwBwIEERwwAQACKW9EVg==,3.0,bachelors
/p/SAZwBwIEERwwAQw=,1.0,masters
/p/SAZwBwIEERwwAQwXBTQN,5.0,phd
/p/SAZwBwIEERwwAAQVAjYaBAoQ,3.0,masters
/p/SAZwBwIEERwwAAYKFzEBEjRVWF4=,1.0,bachelors
/p/SAZwBwIEERwwAAYKHzMYAAU=,1.0,phd
/p/SAZwBwIEERwwAAAeEy0=,1.0,masters
/p/SAZwBwIEERwwAAwLEzEREw==,3.0,masters
/p/SAZwBwIEERwwAAwLGjoGPltWWA==,3.0,phd
/p/SAZwBwIEERwwAxAJGA==,4.0,masters
/p/SAZwBwIEERwwAhAUGjoN,5.0,bachelors
/p/SAZwBwIEERwwHQQOGCsREw==,2.0,masters
/p/SAZwBwIEERwwHQQLGzoGPgYB,5.0,phd
/p/SAZwBwIEERwwHQQVFyUNDxgOATAAAQ==,3.0,bachelors
/p/SAZwBwIEERwwHQoSBC0bGA==,1.0,phd
/p/SAZwBwIEERwwHxwGGABEUVo=,5.0,phd
/p/SAZwBwIEERwwHgQTHzE=,4.0,masters
/p/SAZwBwIEERwwHgAOAToGFTQVADAJ,3.0,phd
/p/SAZwBwIEERwwHgkOGDQREw==,2.0,masters
/p/SAZwBwIEERwwGQQVBDYSBzRVWF4=,2.0,phd
/p/SAZwBwIEERwwGQQeGjAGPltUXA==,2.0,bachelors
/p/SAZwBwIEERwwGQ0IBDATDgQB,5.0,bachelors
/p/SAZwBwIEERwwGgQLEg==,5.0,masters
/p/SAZwBwIEERwwGg0OAjorUVpW,2.0,phd
/p/SAZwBwIEERwwGgwCGDoG,5.0,masters
/p/SAZwBwIEERwwGgwLGjoN,3.0,masters
/p/SAZwBwIEERwwFwAJAj4XCg==,3.0,masters
/p/SAZwBwQ0CzcJBAsJEzgVDw==,1.0,bachelors
/p/SAZwBwQKCzcJHwQJHTMdDw==,3.0,bachelors
/p/SAZwBwQKCzcHCBwJHzgREw==,4.0,high_school
/p/SAZwBwQKCzcDAhMOGDg=,2.0,bachelors
/p/SAZwBwQKCzcDFAsEHgBEUVk=,5.0,bachelors
/p/SAZwBwQKCzcCDAYMFyY=,5.0,phd
/p/SAZwBwQKCzcAAQwREy0rUVtX,3.0,phd
/p/SAZwBwQKCzcdAgA=,1.0,associates
/p/SAZwBwQJBBsbBDoJKToXCQ4TDR0fOgY=,1.0,masters
